Customer ID,Account Balance,Overdraft Flag,Transaction Amount,Report Amount,Currency,Country,Transaction Date,Risk Score,Compliance Remarks,Risk Type
173,51881.1322711373,False,15799.39377450042,15799.39377450042,USD,USA,2025-02-08 19:44:40.715769,1,,Low Risk
400,39960.370116626014,False,12370.742677838694,12370.742677838694,JPY,USA,2024-06-26 19:44:40.715769,1,,Low Risk
624,67190.16223972068,False,2270.863791082211,2270.863791082211,INR,Australia,2024-05-13 19:44:40.715769,1,,Low Risk
830,36303.150521751646,False,3135.0654534728433,3135.0654534728433,GBP,USA,2024-02-23 19:44:40.715769,3,,Transaction Older Than 1 Year
279,1937.2285870919266,False,8746.304171740918,8746.304171740918,CHF,Afghanistan,2025-02-23 19:44:40.715769,3,,Invalid Currency
216,70836.45052182494,False,7943.818967849901,7943.818967849901,JPY,UK,2024-06-26 19:44:40.715769,1,,Low Risk
713,60710.833133647306,False,14873.449950049519,14873.449950049519,GBP,India,2025-01-08 19:44:40.715769,4,,Large Cross-Border Transaction
510,41950.652405504334,False,11618.935424549063,11618.935424549063,USD,UK,2024-10-29 19:44:40.715769,1,,Low Risk
595,31504.162509525035,False,7768.780289234964,7768.780289234964,INR,Canada,2024-10-12 19:44:40.715769,1,,Low Risk
219,38031.27157590997,False,3423.498066173209,3423.498066173209,EUR,USA,2024-07-20 19:44:40.715769,1,,Low Risk
104,96110.92471519858,False,4544.473675486648,4544.473675486648,INR,India,2024-06-26 19:44:40.715769,1,,Low Risk
991,29046.170146085427,False,11514.26535919649,11514.26535919649,CAD,Australia,2024-08-24 19:44:40.715769,4,,Large Cross-Border Transaction
51,18241.611908462422,False,8474.541709946852,8524.403030890551,CHF,USA,2024-06-16 19:44:40.715769,3,,Invalid Currency
769,99664.02002368314,False,10303.400902124835,10303.400902124835,CHF,Iran,2024-08-12 19:44:40.715769,9,Mandatory compliance review required for cross-border transfer.,"Invalid Currency, High-Risk Country Transaction, Large Cross-Border Transaction"
77,69846.35523057255,False,3421.841931691651,3421.841931691651,CHF,Canada,2024-03-28 19:44:40.715769,3,,Invalid Currency
429,60682.263059993034,False,13261.49598436787,13261.49598436787,EUR,Syria,2025-01-12 19:44:40.715769,4,Mandatory compliance review required for cross-border transfer.,Large Cross-Border Transaction
4,52321.00965526121,False,17052.24942971078,17221.755857628556,AUD,Syria,2025-03-03 19:44:40.715769,6,Mandatory compliance review required for cross-border transfer.,"Invalid Currency, Large Cross-Border Transaction"
311,562.7390981598255,False,5166.2107406701425,5166.2107406701425,AUD,Syria,2024-11-22 19:44:40.715769,3,,Invalid Currency
89,85855.43390911688,False,9835.369374378213,9835.369374378213,JPY,USA,2024-10-01 19:44:40.715769,1,,Low Risk
650,20577.931112040515,False,19510.791307127827,19510.791307127827,EUR,UK,2025-02-17 19:44:40.715769,1,,Low Risk
471,82991.20619034945,False,6671.502393609046,6671.502393609046,EUR,Afghanistan,2025-01-11 19:44:40.715769,1,,Low Risk
762,12553.801852206358,False,11904.976435025987,12014.078180026183,JPY,Canada,2025-02-18 19:44:40.715769,4,,Large Cross-Border Transaction
363,78938.2067368731,False,1813.0120470028849,1813.0120470028849,INR,Germany,2024-07-04 19:44:40.715769,1,,Low Risk
30,39285.18010546326,False,12124.239899564069,12233.396749736186,JPY,India,2024-06-24 19:44:40.715769,4,,Large Cross-Border Transaction
910,21375.119734740183,False,1801.7391483593121,1801.7391483593121,CAD,Germany,2024-12-04 19:44:40.715769,1,,Low Risk
736,35399.88757980268,False,19185.1163521232,19241.552503556984,USD,India,2025-02-28 19:44:40.715769,4,,Large Cross-Border Transaction
158,99971.79556128445,False,14316.096414925505,14316.096414925505,AUD,Iran,2024-10-28 19:44:40.715769,9,Mandatory compliance review required for cross-border transfer.,"Invalid Currency, High-Risk Country Transaction, Large Cross-Border Transaction"
517,54607.1172526619,False,15765.314164832771,15765.314164832771,USD,Russia,2025-03-09 19:44:40.715769,7,Mandatory compliance review required for cross-border transfer.,"High-Risk Country Transaction, Large Cross-Border Transaction"
493,27303.501919284958,False,14085.04617182502,14085.04617182502,AUD,Germany,2024-05-21 19:44:40.715769,3,,Invalid Currency
271,93621.86193866201,False,11798.68343116855,11798.68343116855,EUR,France,2024-05-10 19:44:40.715769,4,,Large Cross-Border Transaction
401,60682.263059993034,True,9003.756493899253,9003.756493899253,CHF,France,2025-02-15 19:44:40.715769,3,,Invalid Currency
48,47399.82990097851,False,17168.883861423637,17168.883861423637,JPY,Canada,2024-06-25 19:44:40.715769,4,,Large Cross-Border Transaction
353,97442.04128585003,False,19137.14499418583,19137.14499418583,JPY,UK,2024-07-05 19:44:40.715769,1,,Low Risk
716,73283.952511304,False,9985.733096352586,9985.733096352586,JPY,France,2025-01-29 19:44:40.715769,1,,Low Risk
281,89731.85421953734,False,18631.38563261369,18631.38563261369,CHF,Canada,2025-02-03 19:44:40.715769,6,,"Invalid Currency, Large Cross-Border Transaction"
500,57671.207180664635,False,11670.824870670465,11670.824870670465,CAD,Canada,2025-03-12 19:44:40.715769,4,,Large Cross-Border Transaction
275,11094.187260314908,False,10772.2998960597,10772.2998960597,CAD,Russia,2024-07-08 19:44:40.715769,7,Mandatory compliance review required for cross-border transfer.,"High-Risk Country Transaction, Large Cross-Border Transaction"
59,42768.068083763006,False,9095.10983177758,9100.07217297284,CHF,Canada,2024-04-14 19:44:40.715769,3,,Invalid Currency
181,90051.76391061672,False,4193.662352987096,4231.45946430884,INR,Germany,2024-06-16 19:44:40.715769,1,,Low Risk
471,2529.1650465022385,True,84.3560197530032,84.3560197530032,CHF,Australia,2024-08-25 19:44:40.715769,3,,Invalid Currency
679,-782.3023184762163,False,4837.709474852665,4867.874030206042,GBP,Russia,2024-05-03 19:44:40.715769,4,,Unauthorized Overdraft
895,80305.05951494134,False,10199.366200355267,10206.511156206225,AUD,Japan,2024-04-22 19:44:40.715769,6,,"Invalid Currency, Large Cross-Border Transaction"
773,26593.71653140437,False,7605.399445672453,7605.399445672453,GBP,Australia,2025-03-11 19:44:40.715769,1,,Low Risk
424,53012.09277776505,False,8975.219707772649,8975.219707772649,GBP,UK,2024-07-15 19:44:40.715769,1,,Low Risk
213,12836.117366965043,False,19613.157909085352,19703.47215388981,CHF,Japan,2024-05-04 19:44:40.715769,6,,"Invalid Currency, Large Cross-Border Transaction"
954,56874.02947321362,True,7011.944689679858,7011.944689679858,AUD,North Korea,2024-10-14 19:44:40.715769,6,,"Invalid Currency, High-Risk Country Transaction"
100,28940.504303392918,False,9049.136957808556,9049.136957808556,INR,Syria,2025-02-15 19:44:40.715769,1,,Low Risk
462,80639.50785132682,False,2678.975871542863,2678.975871542863,JPY,Canada,2024-10-25 19:44:40.715769,1,,Low Risk
902,16976.61280090924,False,968.675071415383,968.675071415383,GBP,India,2024-03-20 19:44:40.715769,3,,Transaction Older Than 1 Year
19,38375.5389721248,False,15510.436196703968,15510.436196703968,CHF,Iran,2024-09-06 19:44:40.715769,9,Mandatory compliance review required for cross-border transfer.,"Invalid Currency, High-Risk Country Transaction, Large Cross-Border Transaction"
836,47274.27102367873,False,11417.956669688852,11417.956669688852,JPY,Afghanistan,2024-03-10 19:44:40.715769,6,Mandatory compliance review required for cross-border transfer.,"Transaction Older Than 1 Year, Large Cross-Border Transaction"
536,-2844.8240989630253,False,15216.489072817461,15216.489072817461,CHF,Canada,2024-07-20 19:44:40.715769,9,,"Unauthorized Overdraft, Invalid Currency, Large Cross-Border Transaction"
90,93689.29095854332,False,3005.757349742167,3005.757349742167,EUR,Canada,2024-02-24 19:44:40.715769,3,,Transaction Older Than 1 Year
490,8940.400954986757,False,11440.857135941991,11440.857135941991,GBP,France,2024-08-31 19:44:40.715769,4,,Large Cross-Border Transaction
659,15126.647421242465,False,5080.3130620840975,5080.3130620840975,EUR,USA,2025-02-07 19:44:40.715769,1,,Low Risk
315,46919.19813521321,False,4568.955719831398,4568.955719831398,INR,France,2024-05-12 19:44:40.715769,1,,Low Risk
317,90265.03537728872,False,240.40502091917526,240.40502091917526,USD,Russia,2024-03-05 19:44:40.715769,3,,Transaction Older Than 1 Year
32,64435.55436957767,False,2615.5110641457472,2615.5110641457472,CAD,Russia,2024-05-08 19:44:40.715769,1,,Low Risk
874,34146.27367127648,False,6192.26954887891,6192.26954887891,AUD,North Korea,2024-08-29 19:44:40.715769,6,,"Invalid Currency, High-Risk Country Transaction"
557,4791.900080827999,False,2346.4064242128716,2355.2987076698546,CHF,USA,2024-07-25 19:44:40.715769,3,,Invalid Currency
419,76185.79957133888,False,19717.310223814642,19717.310223814642,INR,Canada,2025-02-10 19:44:40.715769,4,,Large Cross-Border Transaction
438,81819.67511565707,False,6179.566643993774,6179.566643993774,INR,UK,2025-01-06 19:44:40.715769,1,,Low Risk
744,37708.690351117155,False,2615.17569457954,2615.17569457954,INR,Germany,2024-09-02 19:44:40.715769,1,,Low Risk
130,7606.2643954072955,False,3989.6554334308753,4025.541548722842,GBP,North Korea,2024-03-25 19:44:40.715769,1,,Low Risk
737,28149.159007841496,False,11758.187534546114,11788.790104961596,EUR,Canada,2024-03-02 19:44:40.715769,6,,"Transaction Older Than 1 Year, Large Cross-Border Transaction"
970,1537.9095141126113,False,1290.2300420571223,1290.2300420571223,CAD,India,2024-12-18 19:44:40.715769,1,,Low Risk
813,39877.05248973524,False,17250.058261521724,17250.058261521724,GBP,USA,2025-02-23 19:44:40.715769,1,,Low Risk
673,80858.89507683447,False,19230.378587950574,19230.378587950574,USD,France,2024-10-30 19:44:40.715769,4,,Large Cross-Border Transaction
791,61863.651675876565,False,4942.4809391409435,4942.4809391409435,AUD,Australia,2025-01-23 19:44:40.715769,3,,Invalid Currency
738,98566.48036564901,False,9007.404419131279,9059.131611614397,AUD,UK,2024-11-14 19:44:40.715769,3,,Invalid Currency
618,67202.8983721451,False,452.4676760796464,452.4676760796464,CAD,Japan,2024-04-15 19:44:40.715769,1,,Low Risk
932,38031.27157590997,False,12817.797392297158,12817.797392297158,AUD,USA,2025-03-22 19:44:40.715769,3,,Invalid Currency
990,1937.2285870919266,False,8284.381900471251,8284.381900471251,AUD,Australia,2024-06-09 19:44:40.715769,3,,Invalid Currency
999,18738.34888271498,False,5408.468737370098,5408.468737370098,INR,Afghanistan,2025-03-01 19:44:40.715769,1,,Low Risk
581,71488.13267773623,False,4144.673841226004,4144.673841226004,JPY,Iran,2024-08-09 19:44:40.715769,1,,Low Risk
981,-2870.1182474008883,False,13083.92132239862,13104.436279956186,USD,Afghanistan,2024-08-31 19:44:40.715769,7,Mandatory compliance review required for cross-border transfer.,"Unauthorized Overdraft, Large Cross-Border Transaction"
208,69731.87252542727,False,8330.178450335965,8330.178450335965,EUR,Iran,2024-09-17 19:44:40.715769,4,,High-Risk Country Transaction
199,64364.493022391085,False,3601.3891877079413,3601.3891877079413,CHF,Iran,2024-03-13 19:44:40.715769,5,,"Invalid Currency, Transaction Older Than 1 Year"
649,58472.99976111772,False,13785.290538921612,13785.290538921612,USD,Canada,2024-06-12 19:44:40.715769,4,,Large Cross-Border Transaction
244,51931.921906894604,False,11305.794937903505,11398.711236023068,GBP,Canada,2024-03-16 19:44:40.715769,6,,"Transaction Older Than 1 Year, Large Cross-Border Transaction"
889,63150.74873712656,False,17174.85437804063,17174.85437804063,AUD,France,2024-04-25 19:44:40.715769,6,,"Invalid Currency, Large Cross-Border Transaction"
361,79178.74646821227,False,2358.343218541093,2358.343218541093,JPY,Russia,2025-02-24 19:44:40.715769,1,,Low Risk
88,85855.43390911688,True,15715.475372869678,15715.475372869678,CHF,UK,2024-04-14 19:44:40.715769,3,,Invalid Currency
561,47210.46123616082,False,13473.600568477008,13473.600568477008,GBP,USA,2024-11-14 19:44:40.715769,1,,Low Risk
26,11412.48077949145,False,2309.0686271936756,2309.0686271936756,CAD,Syria,2024-03-08 19:44:40.715769,3,,Transaction Older Than 1 Year
224,31999.432395282445,False,13899.466390135698,13990.293748854074,INR,USA,2024-03-25 19:44:40.715769,1,,Low Risk
491,71488.13267773623,False,8836.53030470781,8836.53030470781,AUD,Afghanistan,2024-03-02 19:44:40.715769,5,,"Invalid Currency, Transaction Older Than 1 Year"
283,54109.44864884964,False,18900.2458632613,18900.2458632613,INR,India,2024-12-18 19:44:40.715769,4,,Large Cross-Border Transaction
511,52817.34079772136,False,2840.8108988518075,2840.8108988518075,USD,Japan,2025-01-16 19:44:40.715769,1,,Low Risk
169,96110.92471519858,False,12860.239482406601,12860.239482406601,INR,India,2024-09-27 19:44:40.715769,4,,Large Cross-Border Transaction
339,84227.6804212573,False,7645.78110880429,7645.78110880429,INR,Russia,2024-06-21 19:44:40.715769,4,,High-Risk Country Transaction
968,77736.97690115093,False,19136.725265111647,19244.622742962532,CAD,Germany,2024-10-18 19:44:40.715769,1,,Low Risk
997,24810.075364145447,False,6606.198156852626,6606.198156852626,EUR,India,2025-03-04 19:44:40.715769,1,,Low Risk
390,12517.292626205919,False,19244.096330741086,19244.096330741086,EUR,Russia,2024-03-05 19:44:40.715769,9,Mandatory compliance review required for cross-border transfer.,"High-Risk Country Transaction, Transaction Older Than 1 Year, Large Cross-Border Transaction"
211,31999.432395282445,False,18030.702163503975,18030.702163503975,GBP,Germany,2024-03-16 19:44:40.715769,3,,Transaction Older Than 1 Year
107,97442.04128585003,False,5414.96087386002,5414.96087386002,AUD,USA,2024-05-07 19:44:40.715769,3,,Invalid Currency
855,22956.936732613085,False,16072.80011876029,16072.80011876029,GBP,Germany,2025-01-24 19:44:40.715769,1,,Low Risk
834,63389.61810501338,False,19912.127994052084,19912.127994052084,EUR,Germany,2024-06-23 19:44:40.715769,1,,Low Risk
317,83261.01981596214,False,5060.733413403934,5060.733413403934,USD,USA,2024-09-06 19:44:40.715769,1,,Low Risk
835,81819.67511565707,False,8741.17561477316,8741.17561477316,EUR,India,2025-01-03 19:44:40.715769,1,,Low Risk
322,53392.76308843452,False,10408.412923969527,10408.412923969527,GBP,Japan,2025-02-10 19:44:40.715769,4,,Large Cross-Border Transaction
205,39877.05248973524,False,5905.673404719248,5905.673404719248,JPY,North Korea,2024-08-09 19:44:40.715769,4,,High-Risk Country Transaction
224,87688.88711249876,False,315.1441445241349,315.1441445241349,AUD,Germany,2024-07-05 19:44:40.715769,3,,Invalid Currency
43,42479.77872377293,False,4410.383591508558,4410.383591508558,INR,France,2024-07-21 19:44:40.715769,1,,Low Risk
921,67788.67974804401,False,5645.918317991752,5645.918317991752,CAD,Australia,2025-02-28 19:44:40.715769,1,,Low Risk
619,17936.611739227927,False,8877.55802935056,8877.55802935056,JPY,North Korea,2024-09-07 19:44:40.715769,4,,High-Risk Country Transaction
62,605.6522262372469,False,3430.3385434839033,3430.3385434839033,JPY,Canada,2024-07-30 19:44:40.715769,1,,Low Risk
13,31241.03457277527,False,17466.354590266536,17591.793579201683,INR,Japan,2024-11-17 19:44:40.715769,4,,Large Cross-Border Transaction
478,47469.96552582378,False,14101.173543299408,14101.173543299408,EUR,North Korea,2024-06-30 19:44:40.715769,7,Mandatory compliance review required for cross-border transfer.,"High-Risk Country Transaction, Large Cross-Border Transaction"
83,75021.05099287786,False,1713.157546417643,1713.157546417643,CHF,Japan,2024-05-03 19:44:40.715769,3,,Invalid Currency
792,4618.206162162753,False,13005.34809828723,13005.34809828723,AUD,USA,2024-11-03 19:44:40.715769,3,,Invalid Currency
374,10749.165488063803,False,13076.592963348352,13076.592963348352,USD,France,2024-03-21 19:44:40.715769,6,,"Transaction Older Than 1 Year, Large Cross-Border Transaction"
865,91101.62573093486,False,19124.861261136117,19277.785930091195,JPY,Russia,2024-02-23 19:44:40.715769,9,Mandatory compliance review required for cross-border transfer.,"High-Risk Country Transaction, Transaction Older Than 1 Year, Large Cross-Border Transaction"
955,70278.15999031221,False,70.38721840966335,70.38721840966335,USD,USA,2024-05-11 19:44:40.715769,1,,Low Risk
589,52357.47463259787,False,4966.169671618086,4966.169671618086,CAD,Australia,2024-11-16 19:44:40.715769,1,,Low Risk
95,18738.045702725445,False,18556.551672712558,18556.551672712558,CAD,Australia,2024-06-10 19:44:40.715769,4,,Large Cross-Border Transaction
678,37708.690351117155,False,18643.356968811677,18643.356968811677,CAD,Syria,2024-11-29 19:44:40.715769,4,Mandatory compliance review required for cross-border transfer.,Large Cross-Border Transaction
520,20721.48504888426,False,14414.52252321904,14444.974875070173,GBP,Germany,2024-05-02 19:44:40.715769,1,,Low Risk
826,75362.48070736828,False,15317.608787740324,15359.828409392805,JPY,Germany,2025-03-10 19:44:40.715769,1,,Low Risk
670,2069.082721660979,False,1838.7443290136457,1838.7443290136457,CAD,France,2024-08-07 19:44:40.715769,1,,Low Risk
531,87677.69490556867,False,10282.37793721689,10282.37793721689,GBP,Japan,2025-03-14 19:44:40.715769,4,,Large Cross-Border Transaction
992,92666.10375363329,False,4639.343995867098,4639.343995867098,CAD,India,2024-10-28 19:44:40.715769,1,,Low Risk
286,33827.75562322243,False,3632.548691836209,3632.548691836209,EUR,Australia,2024-10-11 19:44:40.715769,1,,Low Risk
567,65230.929824309795,False,16207.962949475417,16207.962949475417,JPY,India,2024-08-12 19:44:40.715769,4,,Large Cross-Border Transaction
174,2639.370761735109,False,2709.412352244143,2716.857976360766,GBP,Russia,2024-08-19 19:44:40.715769,1,,Low Risk
166,80955.17943230351,False,9378.34622355774,9378.34622355774,CAD,Syria,2024-02-29 19:44:40.715769,3,,Transaction Older Than 1 Year
273,36371.921410223644,False,18772.179009324802,18772.179009324802,AUD,France,2024-10-05 19:44:40.715769,6,,"Invalid Currency, Large Cross-Border Transaction"
354,54716.35690639364,False,3724.7827907511974,3743.6644581679843,GBP,Afghanistan,2025-02-25 19:44:40.715769,1,,Low Risk
976,64552.76176190404,True,19560.08854052731,19649.443460513998,CAD,Germany,2024-11-18 19:44:40.715769,1,,Low Risk
894,-1070.6784005227266,False,19885.81683536357,19885.81683536357,EUR,India,2024-05-27 19:44:40.715769,7,,"Unauthorized Overdraft, Large Cross-Border Transaction"
443,20867.83688908813,False,11116.786922101233,11116.786922101233,USD,Canada,2024-07-16 19:44:40.715769,4,,Large Cross-Border Transaction
549,42470.65406310836,False,3411.1533761413866,3416.8355145469955,CHF,Russia,2025-03-13 19:44:40.715769,3,,Invalid Currency
823,95046.10725924822,False,6328.936709938504,6328.936709938504,CAD,France,2024-12-08 19:44:40.715769,1,,Low Risk
372,15683.852581586645,False,8495.611725203938,8495.611725203938,USD,Russia,2024-12-07 19:44:40.715769,4,,High-Risk Country Transaction
902,14013.280059072387,False,6193.3912449208765,6193.3912449208765,JPY,Syria,2025-03-22 19:44:40.715769,1,,Low Risk
450,56137.703356385085,False,5619.905241731551,5619.905241731551,EUR,India,2024-09-22 19:44:40.715769,1,,Low Risk
837,51678.40479528941,True,19444.871887234985,19444.871887234985,AUD,India,2024-05-25 19:44:40.715769,6,,"Invalid Currency, Large Cross-Border Transaction"
42,28642.637419557886,False,3075.7629000407555,3099.574599668035,JPY,USA,2024-11-02 19:44:40.715769,1,,Low Risk
255,27413.366485877552,False,14669.224895250076,14669.224895250076,AUD,Germany,2024-08-05 19:44:40.715769,3,,Invalid Currency
979,92959.9615103578,False,18.201685889105676,18.201685889105676,USD,Afghanistan,2025-01-18 19:44:40.715769,1,,Low Risk
65,79547.20445480302,False,11927.691561353513,11927.691561353513,EUR,India,2025-01-04 19:44:40.715769,4,,Large Cross-Border Transaction
998,-3821.0514858480224,False,18319.700649041508,18319.700649041508,INR,Canada,2024-08-03 19:44:40.715769,7,,"Unauthorized Overdraft, Large Cross-Border Transaction"
473,14178.330074978789,False,5765.802540923448,5817.116204968885,EUR,Japan,2024-12-26 19:44:40.715769,1,,Low Risk
336,18269.820431474567,False,3718.6642454018065,3718.6642454018065,EUR,USA,2024-09-21 19:44:40.715769,1,,Low Risk
990,60656.84598164292,False,13037.079099619756,13037.079099619756,AUD,Japan,2024-05-08 19:44:40.715769,6,,"Invalid Currency, Large Cross-Border Transaction"
606,20047.410837620137,False,14254.90213189488,14254.90213189488,INR,Canada,2024-10-28 19:44:40.715769,4,,Large Cross-Border Transaction
10,4182.774765021239,False,13763.730073850107,13763.730073850107,GBP,Germany,2024-05-10 19:44:40.715769,1,,Low Risk
936,54997.93534414118,False,6393.144431627267,6393.144431627267,GBP,UK,2024-12-21 19:44:40.715769,1,,Low Risk
692,94957.11030339845,False,5051.526019165024,5051.526019165024,GBP,Canada,2024-11-20 19:44:40.715769,1,,Low Risk
792,10202.155344666746,False,19118.816811241264,19118.816811241264,USD,Australia,2024-06-20 19:44:40.715769,4,,Large Cross-Border Transaction
955,93443.26477542458,False,18466.75717031589,18466.75717031589,EUR,Germany,2025-01-18 19:44:40.715769,1,,Low Risk
21,99051.46368586726,False,9151.759031757478,9187.379703332674,CAD,Australia,2024-04-25 19:44:40.715769,1,,Low Risk
180,42018.04623653621,False,16925.415384425924,16925.794593800223,INR,North Korea,2024-08-16 19:44:40.715769,7,Mandatory compliance review required for cross-border transfer.,"High-Risk Country Transaction, Large Cross-Border Transaction"
359,12845.272249276819,False,9051.946317909578,9051.946317909578,CAD,France,2024-09-12 19:44:40.715769,1,,Low Risk
79,92195.23607880936,False,8493.536471269483,8577.312088005896,USD,Iran,2024-12-06 19:44:40.715769,4,,High-Risk Country Transaction
133,69731.87252542727,False,3143.6913225099,3143.6913225099,INR,Syria,2024-02-20 19:44:40.715769,3,,Transaction Older Than 1 Year
676,37264.606770699036,False,8533.857069274536,8552.942749163696,CAD,USA,2024-07-19 19:44:40.715769,1,,Low Risk
627,34273.96669671916,False,10752.964602610142,10752.964602610142,CHF,USA,2025-01-25 19:44:40.715769,3,,Invalid Currency
790,83905.91883594882,False,459.86150529944246,459.86150529944246,AUD,France,2025-02-06 19:44:40.715769,3,,Invalid Currency
392,11444.403460742938,False,8887.818973456375,8887.818973456375,USD,Australia,2024-03-12 19:44:40.715769,3,,Transaction Older Than 1 Year
991,47448.767862260946,False,15629.310805720053,15629.310805720053,USD,France,2024-12-27 19:44:40.715769,4,,Large Cross-Border Transaction
564,93679.32587479978,False,13604.120666921654,13604.120666921654,CHF,Japan,2025-02-13 19:44:40.715769,6,,"Invalid Currency, Large Cross-Border Transaction"
385,15076.7509921425,False,12706.78820739006,12706.78820739006,USD,Australia,2024-09-22 19:44:40.715769,4,,Large Cross-Border Transaction
84,49312.547589887676,False,18192.013014459677,18192.013014459677,INR,USA,2024-10-10 19:44:40.715769,1,,Low Risk
796,-2373.2691847728474,False,370.4598764063479,370.4598764063479,CAD,Afghanistan,2024-07-21 19:44:40.715769,4,,Unauthorized Overdraft
287,3239.7756501047515,False,11145.381247982761,11145.381247982761,CAD,Germany,2024-05-04 19:44:40.715769,1,,Low Risk
821,86873.05290612708,False,15749.103479710046,15841.650962492853,JPY,Syria,2024-03-11 19:44:40.715769,6,Mandatory compliance review required for cross-border transfer.,"Transaction Older Than 1 Year, Large Cross-Border Transaction"
152,12064.236968743196,False,10831.294300198333,10831.294300198333,USD,UK,2024-11-17 19:44:40.715769,1,,Low Risk
254,89865.56343385522,False,6484.672096081779,6484.672096081779,GBP,Germany,2024-08-28 19:44:40.715769,1,,Low Risk
301,79849.68837878083,False,2733.6487961886373,2733.6487961886373,EUR,Germany,2024-06-29 19:44:40.715769,1,,Low Risk
391,86873.05290612708,False,17752.385805605663,17752.385805605663,AUD,Afghanistan,2024-04-03 19:44:40.715769,6,Mandatory compliance review required for cross-border transfer.,"Invalid Currency, Large Cross-Border Transaction"
130,37708.690351117155,False,9420.540223828184,9478.380383708662,AUD,USA,2024-12-26 19:44:40.715769,3,,Invalid Currency
457,29285.250388668293,False,17563.522787744172,17563.522787744172,JPY,Australia,2024-10-29 19:44:40.715769,4,,Large Cross-Border Transaction
575,-1812.581223225412,False,11721.183927439035,11721.183927439035,JPY,North Korea,2024-11-21 19:44:40.715769,10,Mandatory compliance review required for cross-border transfer.,"Unauthorized Overdraft, High-Risk Country Transaction, Large Cross-Border Transaction"
851,55479.969845888925,True,13487.100411133866,13487.100411133866,INR,Australia,2024-12-15 19:44:40.715769,4,,Large Cross-Border Transaction
553,-4862.826115194532,False,16087.180476025216,16087.180476025216,JPY,Japan,2024-06-07 19:44:40.715769,7,,"Unauthorized Overdraft, Large Cross-Border Transaction"
89,86859.95079220149,False,13186.519336556687,13186.519336556687,CAD,Afghanistan,2024-11-10 19:44:40.715769,4,Mandatory compliance review required for cross-border transfer.,Large Cross-Border Transaction
791,64627.13240902696,False,7967.116265171965,7967.116265171965,INR,North Korea,2024-03-09 19:44:40.715769,6,,"High-Risk Country Transaction, Transaction Older Than 1 Year"
690,82143.60473673408,False,10277.531344733734,10277.531344733734,INR,France,2024-04-20 19:44:40.715769,4,,Large Cross-Border Transaction
330,34247.55343461781,False,16062.880038270838,16062.880038270838,AUD,Canada,2024-05-09 19:44:40.715769,6,,"Invalid Currency, Large Cross-Border Transaction"
471,91438.45077539385,False,7479.269424495954,7479.269424495954,AUD,Afghanistan,2025-01-17 19:44:40.715769,3,,Invalid Currency
673,84979.7743286734,False,7768.547920802256,7768.547920802256,GBP,Afghanistan,2024-09-05 19:44:40.715769,1,,Low Risk
43,28257.291999862653,False,1922.845419999443,1941.003673773989,USD,France,2024-11-18 19:44:40.715769,1,,Low Risk
467,69500.17743835723,True,18292.542860082736,18292.542860082736,CHF,Iran,2024-04-11 19:44:40.715769,9,Mandatory compliance review required for cross-border transfer.,"Invalid Currency, High-Risk Country Transaction, Large Cross-Border Transaction"
55,82991.20619034945,False,1829.8159357593802,1829.8159357593802,CHF,Japan,2024-08-27 19:44:40.715769,3,,Invalid Currency
51,59578.96323027238,False,12967.701457196632,12967.701457196632,JPY,Japan,2024-08-27 19:44:40.715769,4,,Large Cross-Border Transaction
354,42768.068083763006,False,8269.757631267927,8269.757631267927,USD,UK,2024-05-27 19:44:40.715769,1,,Low Risk
677,17420.022169946005,False,8118.331611206293,8118.331611206293,USD,Germany,2024-11-22 19:44:40.715769,1,,Low Risk
575,98665.29389226742,False,13594.241213087951,13594.241213087951,USD,Australia,2024-11-01 19:44:40.715769,4,,Large Cross-Border Transaction
835,73776.37468616386,False,1351.2037152712755,1351.2037152712755,INR,Canada,2024-04-10 19:44:40.715769,1,,Low Risk
941,90941.10816767033,False,11878.178601199177,11878.178601199177,USD,Germany,2025-01-25 19:44:40.715769,1,,Low Risk
249,23002.214383740884,False,15442.915401587372,15442.915401587372,JPY,France,2024-05-23 19:44:40.715769,4,,Large Cross-Border Transaction
327,35674.06291719484,False,16565.973030153018,16565.973030153018,INR,Japan,2024-10-29 19:44:40.715769,4,,Large Cross-Border Transaction
107,24316.732268266514,False,3418.9024839815684,3418.9024839815684,JPY,Afghanistan,2025-02-07 19:44:40.715769,1,,Low Risk
177,94029.00111835326,False,17949.40681106269,17949.40681106269,INR,Iran,2024-11-11 19:44:40.715769,7,Mandatory compliance review required for cross-border transfer.,"High-Risk Country Transaction, Large Cross-Border Transaction"
129,88719.93378408522,False,13126.36037603037,13126.36037603037,CHF,Japan,2025-01-01 19:44:40.715769,6,,"Invalid Currency, Large Cross-Border Transaction"
950,58725.427690285826,False,17638.27746840545,17638.27746840545,EUR,Syria,2024-04-04 19:44:40.715769,4,Mandatory compliance review required for cross-border transfer.,Large Cross-Border Transaction
767,74137.9528640769,False,9710.761535032863,9786.40553369508,EUR,Japan,2025-02-21 19:44:40.715769,1,,Low Risk
932,58725.427690285826,False,10845.246568493068,10859.653248359578,CHF,Australia,2024-03-11 19:44:40.715769,8,,"Invalid Currency, Transaction Older Than 1 Year, Large Cross-Border Transaction"
193,32363.351646830473,False,18381.575157803138,18487.623507868593,EUR,Afghanistan,2024-04-16 19:44:40.715769,4,Mandatory compliance review required for cross-border transfer.,Large Cross-Border Transaction
